F1,F2,Label
12422_9,12897_40,0
12897_40,12024_2,0
12259_3,12994_5,0
12501_8,12887_20,0
12777_20,12221_7,0
12896_3,12323_27,0
12323_27,12501_9,0
12543_7,12251_46,0
12896_2,12221_6,0
12221_6,12777_21,0
12709_6,12652_3,0
12652_3,12574_6,0
12574_6,12237_0,0
12237_0,12709_7,0
12652_2,12673_5,0
12673_5,12408_18,0
12669_0,12597_19,0
12597_19,12713_2,0
12435_6,12713_3,0
12713_3,12597_18,0
12597_18,12648_6,0
12648_6,12408_19,0
12363_17,12761_26,0
12761_26,12341_1,0
12705_4,12267_11,0
12267_11,12341_0,0
12341_0,12761_27,0
12761_27,12363_16,0
12363_16,12578_4,0
12578_4,12423_1,0
12423_1,12705_5,0
12705_5,12267_10,0
12267_10,12067_4,0
12067_4,12737_10,0
12321_29,12318_3,0
12563_9,12968_21,0
12968_21,12144_5,0
12144_5,12607_3,0
12201_8,12318_2,0
12321_28,12521_6,0
12521_6,12262_0,0
12262_0,12607_2,0
12968_20,12563_8,0
12048_17,12152_3,0
12152_3,12554_8,0
12537_1,12729_9,0
12729_9,12516_6,0
12152_2,12048_16,0
12048_16,12554_9,0
12554_9,12927_34,0
12729_8,12946_1,0
12946_1,12794_6,0
12794_6,12946_0,0
12427_25,12928_2,0
12831_9,12899_11,0
12899_11,12870_19,0
12870_19,12680_6,0
12680_6,12852_1,0
12870_18,12831_8,0
12831_8,12831_14,0
12831_14,12424_17,0
12424_17,12488_8,0
12806_8,12963_25,0
12963_25,12844_6,0
12844_6,12389_0,0
12806_9,12963_24,0
12963_24,12424_16,0
12424_16,12831_15,0
12318_13,12924_0,0
12924_0,12393_4,0
12146_29,12162_11,0
12162_11,12544_18,0
12318_12,12924_1,0
12992_33,12094_6,0
12094_6,12544_19,0
12544_19,12162_10,0
12385_2,12151_13,0
12151_13,12553_22,0
12151_12,12447_45,0
12447_45,12563_13,0
12563_13,12853_8,0
12811_6,12563_12,0
12447_44,12811_7,0
12811_7,12249_10,0
12388_8,12196_0,0
12156_49,12454_16,0
12715_6,12056_0,0
12056_0,12433_2,0
12433_2,12370_4,0
12351_2,12412_4,0
12412_4,12433_3,0
12433_3,12529_24,0
12529_24,12366_2,0
12366_2,12323_18,0
12323_18,12705_11,0
12705_11,12061_1,0
12040_6,12703_0,0
12703_0,12993_8,0
12705_10,12323_19,0
12529_25,12366_3,0
12366_3,12993_9,0
12061_0,12679_3,0
12679_3,12527_3,0
12601_7,12142_1,0
12142_1,12893_17,0
12019_4,12643_8,0
12643_8,12233_16,0
12233_16,12245_3,0
12264_4,12527_2,0
12527_2,12142_0,0
12654_13,12510_2,0
12510_2,12617_0,0
12116_8,12510_3,0
12984_6,12057_8,0
12777_7,12015_6,0
12015_6,12756_0,0
12984_7,12470_5,0
12756_1,12777_6,0
12022_7,12321_17,0
12321_17,12075_32,0
12273_26,12003_0,0
12003_0,12466_2,0
12447_5,12702_8,0
12702_8,12992_0,0
12992_0,12075_33,0
12075_33,12003_1,0
12003_1,12273_27,0
12273_27,12179_3,0
12179_3,12022_6,0
12702_9,12992_1,0
12992_1,12325_5,0
12325_5,12466_3,0
12621_8,12206_4,0
12761_19,12642_0,0
12642_0,12120_1,0
12206_5,12143_8,0
12143_8,12408_26,0
12408_26,12231_5,0
12231_5,12429_6,0
12429_6,12553_4,0
12654_7,12117_1,0
12117_1,12624_12,0
12553_5,12624_12,0
12886_0,12231_4,0
12429_7,12886_23,0
12091_11,12117_0,0
12117_0,12654_6,0
12675_1,12026_18,0
12026_18,12395_0,0
12911_14,12092_3,0
12092_2,12911_15,0
12928_67,12382_16,0
12382_16,12084_5,0
12084_5,12319_11,0
12383_6,12897_36,0
12897_36,12928_66,0
12928_66,12382_17,0
12382_17,12084_4,0
12383_7,12897_37,0
12897_37,12067_14,0
12067_14,12870_26,0
12870_26,12319_10,0
12319_10,12455_15,0
12186_2,12153_22,0
12001_12,12499_3,0
12499_3,12323_50,0
12323_50,12153_23,0
12687_12,12297_7,0
12940_5,12495_0,0
12495_0,12792_2,0
12120_10,12495_1,0
12495_1,12961_3,0
12968_56,12866_21,0
12866_21,12394_10,0
12394_10,12359_20,0
12359_20,12686_2,0
12280_9,12399_3,0
12399_3,12854_5,0
12854_5,12581_0,0
12280_8,12577_25,0
12577_25,12394_11,0
12394_11,12042_11,0
12690_4,12146_17,0
12146_17,12544_26,0
12544_26,12863_5,0
12863_5,12938_0,0
12938_0,12927_42,0
12927_42,12597_7,0
12597_7,12512_10,0
12512_10,12690_5,0
12690_5,12042_10,0
12042_10,12597_6,0
12146_16,12938_1,0
12681_4,12145_11,0
12681_5,12988_28,0
12426_12,12864_3,0
12864_3,12388_2,0
12590_1,12593_33,0
12593_33,12426_13,0
12388_3,12590_0,0
12590_0,12864_2,0
12947_2,12492_7,0
12544_13,12866_15,0
12359_14,12027_10,0
12577_11,12151_18,0
12783_2,12553_29,0
12553_29,12027_11,0
12359_15,12928_8,0
12928_8,12561_16,0
12928_9,12561_17,0
12561_17,12286_6,0
12827_5,12578_35,0
12578_35,12947_17,0
12947_17,12806_2,0
12947_16,12806_3,0
12806_3,12578_34,0
12578_34,12827_4,0
12278_17,12466_23,0
12153_16,12384_0,0
12384_0,12849_6,0
12849_6,12057_11,0
12384_1,12868_0,0
12868_0,12153_17,0
12933_5,12321_23,0
12151_50,12273_12,0
12220_5,12563_3,0
12563_3,12201_2,0
12201_2,12897_1,0
12897_1,12607_9,0
12607_9,12273_13,0
12318_8,12151_51,0
12201_3,12897_0,0
12897_0,12607_8,0
12607_8,12563_2,0
12563_2,12220_4,0
12929_26,12554_2,0
12554_2,12710_10,0
12152_9,12881_7,0
12881_7,12729_3,0
12729_3,12672_6,0
12672_6,12131_0,0
12131_0,12653_1,0
12653_1,12554_3,0
12554_3,12881_6,0
12710_11,12152_8,0
12653_0,12729_2,0
12729_2,12672_7,0
12672_7,12776_16,0
12776_16,12071_9,0
12071_9,12408_12,0
12456_5,12983_0,0
12672_10,12770_1,0
12770_1,12656_28,0
12656_28,12149_5,0
12751_6,12456_4,0
12071_8,12408_13,0
12408_13,12776_17,0
12776_17,12149_4,0
12770_0,12656_29,0
12656_29,12672_11,0
12672_11,12025_1,0
12279_7,12303_5,0
12303_5,12995_6,0
12995_6,12025_0,0
12025_0,12766_6,0
12766_6,12303_4,0
12322_3,12279_6,0
12529_10,12263_3,0
12263_3,12319_1,0
12145_7,12319_0,0
12529_11,12145_6,0
12230_10,12275_5,0
12275_5,12536_3,0
12999_4,12517_4,0
12999_5,12517_5,0
12517_5,12254_3,0
12254_3,12230_11,0
12536_2,12275_4,0
12275_4,12602_10,0
12070_1,12668_2,0
12668_2,12712_0,0
12712_0,12649_5,0
12649_5,12771_9,0
12771_9,12434_4,0
12649_4,12070_0,0
12070_0,12602_11,0
12602_11,12668_3,0
12668_3,12415_2,0
12415_2,12771_8,0
12771_8,12377_3,0
12519_21,12680_34,0
12680_34,12047_0,0
12047_0,12084_11,0
12422_3,12680_35,0
12875_9,12399_8,0
12399_8,12280_3,0
12280_3,12553_16,0
12505_20,12875_8,0
12875_8,12151_26,0
12151_26,12280_2,0
12280_2,12553_17,0
12927_48,12789_5,0
12789_5,12929_51,0
12929_50,12927_49,0
12927_49,12975_16,0
12975_16,12988_16,0
12988_16,12923_6,0
12923_6,12152_14,0
12859_4,12902_1,0
12902_1,12454_23,0
12939_30,12454_23,0
12961_8,12859_5,0
12923_7,12939_31,0
12935_0,12065_10,0
12382_5,12065_11,0
12065_11,12249_24,0
12677_33,12864_24,0
12677_32,12499_9,0
12499_9,12687_1,0
12396_14,12001_18,0
12001_18,12427_11,0
12427_11,12687_18,0
12089_5,12939_2,0
12939_2,12596_5,0
12596_5,12089_4,0
12596_4,12939_3,0
12424_23,12831_20,0
12424_22,12941_6,0
12976_6,12526_1,0
12976_7,12526_1,0
12526_1,12761_12,0
12761_12,12244_0,0
12244_0,12162_4,0
12162_4,12621_2,0
12761_13,12244_1,0
12244_1,12526_0,0
12526_0,12143_2,0
12039_0,12637_4,0
12202_10,12593_45,0
12593_45,12656_16,0
12656_16,12273_1,0
12273_1,12309_3,0
12309_3,12502_33,0
12502_33,12886_28,0
12886_28,12511_0,0
12511_0,12252_6,0
12637_5,12502_32,0
12502_32,12309_2,0
12656_17,12273_0,0
12569_5,12371_6,0
12371_6,12432_0,0
12432_0,12350_1,0
12569_4,12432_1,0
12432_1,12371_7,0
12371_7,12479_10,0
12479_10,12424_6,0
12424_6,12179_8,0
12479_11,12367_1,0
12367_1,12424_7,0
12060_2,12603_13,0
12603_13,12968_14,0
12928_24,12544_0,0
12662_5,12544_1,0
12928_25,12230_7,0
12552_6,12409_3,0
12409_3,12137_4,0
12887_3,12137_4,0
12137_4,12674_2,0
12674_2,12510_8,0
12409_2,12230_6,0
12887_2,12230_6,0
12230_6,12428_5,0
12428_5,12510_9,0
12137_5,12332_0,0
12332_0,12310_10,0
12450_1,12985_4,0
12757_2,12450_0,0
12450_0,12985_5,0
12366_8,12023_5,0
12023_5,12887_14,0
12887_14,12323_12,0
12887_15,12323_13,0
12323_13,12366_9,0
12446_6,12305_0,0
12305_0,12251_72,0
12327_2,12445_3,0
12445_3,12990_6,0
12990_6,12638_2,0
12205_21,12221_19,0
12221_19,12607_10,0
12001_6,12742_0,0
12742_0,12445_2,0
12445_2,12990_7,0
12990_7,12327_3,0
12742_1,12001_7,0
12001_7,12638_3,0
12638_3,12607_11,0
12607_11,12221_18,0
12221_18,12020_0,0
12992_25,12508_0,0
12508_0,12716_8,0
12310_2,12992_24,0
12992_24,12508_1,0
12716_9,12472_3,0
12472_3,12756_12,0
12756_12,12428_16,0
12428_16,12134_0,0
12134_0,12677_6,0
12677_6,12206_12,0
12635_8,12368_6,0
12368_6,12212_4,0
12408_46,12884_7,0
12157_9,12206_13,0
12206_13,12656_0,0
12428_17,12756_13,0
12677_7,12134_1,0
12134_1,12700_24,0
12212_5,12349_0,0
12349_0,12157_8,0
12157_8,12408_47,0
12408_47,12884_6,0
12884_6,12250_24,0
12204_2,12765_10,0
12204_3,12765_11,0
12765_11,12602_8,0
12602_8,12447_53,0
12058_5,12661_17,0
12640_6,12661_1,0
12042_0,12119_5,0
12119_5,12818_11,0
12042_1,12119_4,0
12229_7,12431_4,0
12431_4,12016_8,0
12410_3,12054_6,0
12054_6,12509_8,0
12509_8,12410_2,0
12410_2,12229_6,0
12251_2,12634_0,0
12634_0,12156_1,0
12156_1,12449_0,0
12449_0,12251_3,0
12533_2,12156_0,0
12156_0,12615_6,0
12615_6,12634_1,0
12634_1,12828_20,0
12779_3,12893_9,0
12893_9,12603_1,0
12622_7,12161_1,0
12954_5,12463_23,0
12761_30,12786_2,0
12954_4,12463_22,0
12156_16,12963_4,0
12963_4,12838_1,0
12819_6,12497_6,0
12656_35,12790_5,0
12156_17,12838_0,0
12838_0,12790_4,0
12790_4,12502_11,0
12502_11,12124_18,0
12656_34,12861_3,0
12516_19,12927_22,0
12927_22,12283_24,0
12283_24,12681_15,0
12681_15,12692_2,0
12692_2,12294_9,0
12861_2,12692_3,0
12692_3,12294_8,0
12684_4,12968_36,0
12684_5,12856_3,0
12856_3,12325_57,0
12143_23,12954_11,0
12954_11,12541_12,0
12541_12,12381_0,0
12086_3,12381_1,0
12917_2,12541_13,0
12541_13,12143_22,0
12143_22,12954_10,0
12669_20,12115_15,0
12115_15,12680_28,0
12680_28,12086_2,0
12022_10,12688_6,0
12688_6,12901_5,0
12901_5,12688_7,0
12022_11,12901_4,0
12901_4,12192_2,0
12192_2,12410_10,0
12192_3,12295_0,0
12822_4,12410_11,0
12410_11,12834_3,0
12834_3,12283_7,0
12184_4,12283_6,0
12283_6,12834_2,0
12323_30,12834_2,0
12184_5,12065_3,0
12463_8,12707_2,0
12707_2,12362_0,0
12661_28,12400_1,0
12065_2,12400_0,0
12400_0,12688_21,0
12730_3,12676_12,0
12454_9,12593_10,0
12593_10,12454_8,0
12454_8,12676_13,0
12927_55,12632_4,0
12613_2,12215_9,0
12215_9,12748_7,0
12632_5,12829_23,0
12968_41,12146_3,0
12502_7,12192_12,0
12184_15,12300_1,0
12765_3,12026_5,0
12026_5,12870_30,0
12870_30,12080_13,0
12080_13,12897_21,0
12184_14,12300_0,0
12300_0,12443_6,0
12443_6,12996_3,0
12026_4,12870_31,0
12773_5,12354_9,0
12980_4,12354_8,0
12557_6,12214_0,0
12214_0,12882_3,0
12650_4,12277_8,0
12859_23,12214_1,0
12214_1,12882_2,0
12882_2,12768_8,0
12768_8,12223_1,0
12202_6,12541_0,0
12541_0,12359_3,0
12757_10,12429_14,0
12429_14,12124_2,0
12124_2,12323_46,0
12646_3,12541_1,0
12541_1,12202_7,0
12202_7,12359_2,0
12075_25,12023_12,0
12023_12,12698_4,0
12698_4,12080_7,0
12273_30,12075_24,0
12589_0,12907_0,0
12422_10,12194_6,0
12886_35,12988_42,0
12988_42,12422_11,0
12172_11,12156_29,0
12156_29,12408_30,0
12931_8,12889_10,0
12889_10,12529_33,0
12529_33,12198_4,0
12487_4,12198_5,0
12198_5,12889_11,0
12529_32,12952_0,0
12434_17,12867_7,0
12867_7,12846_0,0
12846_0,12593_5,0
12846_1,12593_4,0
12593_4,12867_6,0
12680_17,12680_16,0
12860_1,12192_8,0
12192_8,12462_15,0
12462_15,12841_6,0
12192_9,12860_0,0
12157_20,12857_0,0
12834_8,12857_1,0
12917_9,12599_9,0
12599_9,12298_1,0
12680_23,12282_12,0
12143_28,12298_0,0
12680_22,12818_4,0
12818_4,12496_4,0
12496_4,12943_0,0
12189_4,12943_0,0
12943_0,12818_5,0
12818_5,12496_5,0
12496_5,12791_6,0
12791_6,12189_5,0
12189_5,12929_31,0
12959_5,12802_0,0
12321_34,12835_1,0
12835_1,12151_47,0
12151_47,12075_11,0
12075_11,12282_5,0
12505_41,12282_4,0
12075_10,12835_0,0
12321_35,12185_7,0
12185_7,12505_40,0
12505_40,12856_9,0
12380_2,12598_1,0
12598_1,12117_11,0
12117_11,12531_18,0
12531_18,12269_15,0
12269_15,12975_8,0
12975_8,12447_11,0
12380_3,12786_8,0
12786_8,12598_0,0
12598_0,12937_7,0
12937_7,12447_10,0
12447_10,12087_0,0
12087_0,12269_14,0
12269_14,12117_10,0
12117_10,12975_9,0
12975_9,12689_4,0
12578_22,12204_17,0
12204_17,12676_4,0
12676_4,12135_2,0
12135_2,12251_8,0
12251_8,12232_1,0
12232_1,12369_4,0
12369_4,12650_11,0
12650_11,12251_9,0
12251_9,12578_23,0
12578_23,12533_8,0
12204_16,12135_3,0
12650_10,12232_0,0
12232_0,12224_7,0
12224_7,12779_9,0
12779_9,12567_1,0
12567_1,12205_0,0
12266_9,12660_2,0
12660_2,12897_15,0
12897_15,12928_45,0
12928_45,12205_1,0
12779_8,12567_0,0
12567_0,12224_6,0
12224_6,12897_14,0
12897_14,12266_8,0
12266_8,12078_0,0
12078_0,12660_3,0
12660_3,12465_6,0
12465_6,12251_13,0
12859_16,12037_5,0
12016_2,12755_4,0
12452_7,12509_2,0
12016_3,12859_17,0
12452_6,12018_12,0
12018_12,12509_3,0
12509_3,12528_4,0
12513_6,12176_4,0
12176_4,12635_2,0
12635_2,12939_19,0
12939_19,12233_9,0
12233_9,12157_3,0
12532_0,12157_2,0
12157_2,12635_3,0
12939_18,12233_8,0
12246_6,12602_2,0
12246_7,12267_0,0
12267_0,12524_6,0
12062_5,12139_0,0
12139_0,12700_4,0
12365_6,12638_8,0
12638_8,12771_13,0
12700_5,12118_6,0
12118_6,12445_8,0
12062_4,12139_1,0
12889_6,12344_0,0
12344_0,12221_12,0
12221_12,12426_1,0
12426_1,12430_6,0
12430_6,12373_0,0
12074_3,12146_34,0
12472_8,12716_2,0
12716_2,12055_4,0
12055_4,12310_9,0
12055_5,12716_3,0
12716_3,12310_8,0
12310_8,12074_2,0
12931_11,12524_12,0
12143_16,12115_21,0
12928_32,12488_11,0
12927_4,12390_0,0
12390_0,12588_3,0
12297_19,12866_4,0
12866_4,12156_23,0
12156_23,12554_12,0
12502_25,12297_18,0
12133_17,12870_3,0
12584_0,12133_16,0
12133_16,12870_2,0
12199_6,12972_4,0
12325_62,12808_6,0
12486_7,12972_5,0
12633_6,12170_0,0
12170_0,12768_3,0
12749_5,12170_1,0
12170_1,12768_2,0
12677_24,12359_9,0
12479_6,12124_8,0
12124_8,12261_5,0
12828_14,12996_8,0
12996_8,12765_9,0
12765_9,12539_11,0
12539_11,12363_2,0
12363_2,12219_0,0
12219_0,12213_12,0
12213_12,12727_6,0
12828_15,12765_8,0
12765_8,12363_3,0
12710_6,12417_4,0
12417_4,12899_4,0
12375_5,12710_7,0
12929_46,12992_11,0
12133_7,12929_47,0
12148_12,12577_2,0
12992_10,12577_2,0
12577_2,12561_5,0
12222_3,12624_8,0
12624_8,12505_36,0
12505_36,12203_4,0
12146_9,12358_1,0
12607_24,12192_19,0
12358_0,12222_2,0
12222_2,12561_4,0
12561_4,12624_9,0
12624_9,12505_37,0
12505_37,12151_31,0
12151_31,12321_42,0
12192_18,12447_66,0
12186_10,12463_2,0
12463_2,12065_9,0
12065_9,12519_0,0
12519_0,12027_7,0
12027_7,12764_1,0
12764_1,12661_22,0
12661_22,12263_13,0
12263_13,12006_0,0
12463_3,12186_11,0
12006_1,12764_0,0
12764_0,12027_6,0
12027_6,12428_22,0
12250_11,12730_9,0
12730_9,12939_27,0
12939_27,12454_3,0
12454_3,12700_11,0
12700_11,12031_0,0
12772_6,12428_23,0
12700_10,12730_8,0
12730_8,12939_26,0
12939_26,12250_10,0
12250_10,12119_2,0
12991_9,12042_7,0
12042_7,12509_13,0
12063_1,12509_12,0
12509_12,12119_3,0
12042_6,12701_0,0
12431_3,12229_0,0
12736_0,12528_8,0
12037_9,12410_5,0
12054_0,12512_3,0
12533_4,12193_16,0
12193_16,12270_2,0
12533_5,12468_0,0
12251_4,12512_2,0
12512_2,12634_6,0
12928_49,12140_0,0
12140_0,12603_6,0
12603_6,12779_4,0
12828_26,12161_6,0
12700_9,12990_1,0
12990_1,12306_2,0
12306_2,12445_4,0
12445_4,12325_18,0
12325_18,12327_5,0
12325_19,12327_4,0
12327_4,12990_0,0
12638_4,12742_6,0
12310_4,12992_22,0
12529_0,12472_5,0
12529_1,12472_4,0
12472_4,12055_8,0
12055_8,12310_5,0
12310_5,12992_23,0
12992_23,12115_0,0
12677_1,12756_15,0
12756_15,12428_11,0
12884_0,12212_3,0
12212_3,12700_22,0
12700_22,12176_9,0
12176_9,12368_1,0
12250_22,12988_33,0
12988_33,12677_0,0
12677_0,12428_10,0
12428_10,12756_14,0
12756_14,12656_7,0
12656_7,12115_1,0
12176_8,12250_23,0
12884_1,12700_23,0
12700_23,12212_2,0
12204_5,12991_11,0
12991_11,12447_55,0
12447_55,12640_0,0
12661_10,12688_18,0
12688_18,12640_1,0
12640_1,12058_2,0
12058_2,12599_4,0
12599_4,12917_4,0
12917_4,12381_7,0
12086_4,12669_26,0
12599_5,12917_5,0
12917_5,12381_6,0
12086_5,12669_27,0
12818_9,12688_1,0
12688_1,12901_2,0
12901_3,12397_0,0
12397_0,12462_18,0
12295_6,12410_17,0
12410_17,12822_2,0
12192_4,12462_19,0
12462_19,12822_3,0
12822_3,12410_16,0
12410_16,12323_36,0
12323_36,12283_0,0
12392_10,12251_57,0
12323_37,12283_1,0
12283_1,12184_2,0
12184_2,12251_56,0
12251_56,12423_14,0
12423_14,12392_11,0
12790_2,12502_17,0
12838_7,12963_2,0
12963_2,12599_11,0
12599_11,12156_10,0
12156_10,12497_0,0
12497_0,12942_5,0
12396_8,12790_3,0
12790_3,12502_16,0
12840_3,12927_25,0
12927_25,12283_23,0
12283_23,12861_4,0
12861_4,12875_14,0
12861_5,12681_13,0
12681_13,12840_2,0
12283_22,12692_4,0
12692_4,12282_8,0
12684_3,12321_39,0
12321_39,12583_0,0
12583_1,12856_4,0
12856_4,12996_5,0
12996_5,12184_12,0
12184_12,12300_6,0
12828_19,12462_7,0
12321_0,12462_6,0
12462_6,12828_18,0
12828_18,12996_4,0
12628_7,12375_9,0
12375_9,12650_22,0
12650_22,12980_3,0
12702_13,12773_3,0
12578_10,12375_8,0
12702_12,12650_23,0
12650_23,12980_2,0
12048_1,12882_4,0
12048_0,12882_5,0
12882_5,12214_6,0
12214_6,12749_8,0
12749_8,12557_0,0
12557_0,12359_4,0
12359_4,12202_1,0
12646_4,12503_9,0
12323_41,12429_13,0
12541_6,12202_0,0
12202_0,12323_40,0
12646_5,12503_8,0
12503_8,12741_11,0
12741_11,12707_5,0
12707_5,12065_4,0
12065_4,12343_0,0
12343_0,12400_6,0
12065_5,12741_10,0
12741_10,12421_0,0
12730_4,12676_15,0
12593_17,12676_14,0
12276_6,12535_0,0
12613_4,12769_6,0
12769_6,12544_36,0
12748_0,12968_46,0
12968_46,12146_4,0
12146_4,12325_26,0
12221_21,12205_19,0
12205_19,12502_0,0
12502_0,12198_3,0
12529_34,12889_17,0
12157_12,12487_2,0
12487_2,12251_68,0
12251_68,12944_0,0
12944_0,12164_11,0
12164_11,12410_29,0
12410_29,12434_11,0
12944_1,12434_10,0
12434_10,12410_28,0
12680_11,12850_0,0
12850_0,12911_0,0
12911_0,12075_22,0
12075_22,12273_36,0
12273_36,12080_0,0
12972_9,12075_23,0
12972_8,12023_14,0
12023_14,12080_1,0
12096_6,12516_20,0
12391_4,12194_1,0
12988_44,12805_0,0
12805_0,12297_15,0
12075_16,12282_2,0
12282_2,12321_33,0
12321_33,12151_40,0
12151_40,12835_6,0
12835_6,12294_13,0
12294_13,12185_1,0
12185_1,12151_41,0
12151_41,12835_7,0
12294_12,12684_8,0
12684_8,12282_3,0
12282_3,12075_17,0
12075_17,12834_12,0
12834_12,12185_0,0
12185_0,12598_6,0
12543_11,12380_4,0
12380_4,12269_13,0
12269_13,12954_9,0
12954_9,12447_17,0
12124_14,12297_20,0
12297_20,12790_8,0
12963_8,12091_1,0
12462_12,12841_1,0
12841_1,12860_6,0
12462_13,12841_0,0
12841_0,12434_24,0
12787_6,12680_24,0
12282_15,12519_31,0
12519_31,12787_7,0
12818_3,12496_3,0
12496_3,12839_4,0
12839_4,12962_1,0
12839_5,12962_0,0
12818_2,12496_2,0
12176_3,12635_5,0
12593_23,12513_0,0
12635_4,12176_2,0
12176_2,12212_8,0
12688_13,12524_0,0
12524_0,12267_6,0
12325_12,12619_8,0
12619_8,12889_0,0
12889_0,12771_14,0
12771_14,12365_1,0
12365_1,12426_7,0
12426_7,12221_14,0
12221_14,12192_20,0
12325_13,12062_3,0
12426_6,12365_0,0
12365_0,12221_15,0
12221_15,12889_1,0
12646_10,12992_28,0
12992_28,12716_5,0
12927_66,12742_16,0
12829_11,12737_2,0
12927_67,12742_17,0
12829_10,12146_32,0
12135_5,12578_25,0
12578_25,12204_10,0
12135_4,12676_2,0
12676_2,12578_24,0
12578_24,12204_11,0
12224_0,12567_6,0
12525_8,12224_1,0
12205_6,12897_13,0
12897_13,12059_0,0
12991_3,12119_8,0
12119_8,12251_14,0
12251_14,12465_1,0
12465_1,12429_27,0
12429_27,12364_9,0
12465_0,12991_2,0
12991_2,12429_26,0
12755_3,12774_4,0
12774_4,12859_11,0
12859_11,12509_5,0
12509_5,12452_0,0
12528_2,12330_1,0
12330_1,12774_5,0
12037_3,12859_10,0
12859_10,12755_2,0
12366_11,12866_2,0
12886_38,12695_3,0
12886_39,12447_28,0
12972_14,12133_11,0
12133_11,12870_5,0
12876_12,12075_28,0
12698_9,12808_1,0
12972_3,12501_11,0
12829_7,12972_2,0
12972_2,12698_8,0
12875_20,12964_5,0
12875_21,12964_4,0
12806_13,12143_10,0
12143_10,12968_7,0
12928_34,12143_11,0
12143_11,12968_6,0
12968_6,12806_12,0
12386_1,12931_5,0
12157_19,12931_4,0
12386_0,12198_8,0
12198_8,12157_18,0
12068_4,12992_16,0
12992_16,12148_14,0
12577_4,12133_0,0
12133_0,12068_5,0
12577_5,12148_15,0
12215_4,12358_6,0
12358_6,12895_0,0
12895_0,12203_3,0
12505_31,12561_2,0
12561_2,12222_4,0
12151_37,12607_23,0
12505_30,12561_3,0
12151_36,12321_45,0
12263_14,12027_0,0
12726_9,12463_4,0
12463_4,12447_60,0
12519_6,12764_7,0
12772_0,12354_10,0
12700_16,12454_4,0
12250_16,12939_20,0
12939_20,12475_3,0
12475_3,12772_1,0
12768_4,12633_1,0
12633_1,12277_5,0
12768_5,12633_0,0
12633_0,12749_2,0
12166_1,12625_7,0
12625_7,12503_3,0
12503_3,12429_19,0
12429_18,12261_3,0
12503_2,12828_13,0
12828_13,12539_8,0
12539_8,12727_0,0
12539_9,12727_1,0
12363_4,12026_9,0
12354_4,12417_2,0
12899_2,12375_3,0
12375_3,12773_8,0
12773_8,12674_10,0
12710_1,12773_9,0
12773_9,12417_3,0
12417_3,12899_3,0
12354_5,12129_4,0
12710_0,12674_11,0
12674_11,12456_8,0
12456_8,12648_0,0
12202_23,12713_5,0
12669_7,12071_4,0
12071_4,12149_8,0
12669_6,12071_5,0
12713_4,12202_22,0
12202_22,12435_0,0
12363_10,12761_21,0
12303_8,12705_3,0
12761_20,12363_11,0
12067_3,12705_2,0
12705_2,12318_4,0
12144_2,12607_4,0
12607_4,12325_46,0
12968_26,12626_3,0
12500_6,12318_5,0
12968_27,12626_2,0
12626_2,12607_5,0
12607_5,12144_3,0
12144_3,12927_32,0
12152_4,12630_5,0
12630_5,12516_1,0
12152_5,12048_11,0
12516_0,12980_12,0
12476_6,12032_3,0
12032_3,12884_15,0
12884_15,12771_5,0
12259_5,12302_0,0
12302_0,12441_6,0
12441_6,12278_2,0
12278_3,12928_16,0
12259_4,12994_2,0
12665_5,12251_40,0
12251_40,12896_4,0
12896_4,12543_1,0
12665_4,12439_2,0
12439_2,12221_1,0
12200_6,12543_0,0
12652_4,12709_1,0
12709_1,12275_8,0
12275_8,12574_1,0
12574_1,12216_0,0
12673_2,12275_9,0
12275_9,12652_5,0
12652_5,12709_0,0
12709_0,12517_8,0
12517_8,12393_3,0
12393_3,12648_14,0
12648_14,12923_13,0
12924_7,12318_14,0
12924_6,12318_15,0
12318_15,12393_2,0
12648_15,12923_12,0
12923_12,12992_34,0
12951_8,12866_18,0
12082_6,12505_12,0
12505_12,12151_14,0
12505_13,12866_19,0
12866_19,12359_18,0
12180_1,12563_14,0
12811_1,12287_2,0
12287_2,12137_12,0
12563_15,12249_17,0
12065_22,12811_0,0
12811_0,12681_8,0
12196_6,12794_0,0
12794_0,12946_6,0
12946_6,12794_1,0
12782_6,12427_23,0
12427_23,12323_68,0
12323_68,12864_16,0
12864_16,12427_22,0
12098_2,12680_1,0
12680_1,12828_31,0
12828_31,12928_4,0
12810_8,12680_0,0
12680_0,12963_22,0
12963_22,12831_13,0
12831_13,12424_10,0
12424_10,12827_8,0
12424_11,12831_12,0
12312_2,12268_0,0
12268_0,12992_42,0
12992_42,12470_3,0
12756_7,12569_8,0
12984_0,12569_9,0
12569_9,12756_6,0
12756_6,12273_21,0
12158_2,12075_35,0
12022_0,12321_10,0
12321_10,12179_5,0
12179_5,12992_7,0
12992_7,12447_2,0
12325_3,12022_1,0
12022_1,12321_11,0
12273_20,12075_34,0
12075_34,12158_3,0
12158_3,12968_19,0
12968_19,12325_2,0
12992_6,12447_3,0
12447_3,12642_6,0
12569_12,12120_7,0
12206_2,12155_8,0
12886_6,12553_3,0
12553_3,12624_14,0
12624_14,12597_20,0
12654_0,12117_6,0
12886_7,12553_2,0
12553_2,12624_15,0
12624_15,12597_21,0
12597_21,12136_0,0
12412_2,12351_4,0
12351_4,12433_5,0
12118_11,12715_0,0
12412_3,12741_9,0
12887_19,12366_5,0
12366_5,12529_23,0
12061_6,12777_19,0
